system:index,B11,B12,B2,B3,B4,B8,NDVI,NDWI,date,lat,lon,.geo
20230603T052649_20230603T053112_T43RFP_48_0,3099,2176,1410,1748,1485,4320,0.4883721,-0.42386287,2023-06-03,30.406597950677337,76.41025857349862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.41025857349862,30.406597950677337]}"
20230603T052649_20230603T053112_T43RFQ_27_0,3526,2851,1676,2010,2006,3401,0.25799888,-0.25706893,2023-06-03,31.20556457734315,76.43005937775438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43005937775438,31.20556457734315]}"
20230603T052649_20230603T053112_T43RFQ_30_0,2907,2005,1304,1620,1348,4867,0.5662108,-0.50053954,2023-06-03,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230603T052649_20230603T053112_T43RFQ_35_0,4315,3628,1816,2124,2368,3654,0.21355031,-0.2647975,2023-06-03,30.773604240129966,76.53198145303423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53198145303423,30.773604240129966]}"
20230603T052649_20230603T053112_T43RFQ_39_0,3206,2409,1432,1736,1594,4424,0.4702559,-0.43636364,2023-06-03,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230603T052649_20230603T053112_T43RFQ_41_0,3953,3022,1586,1936,1835,4240,0.39588478,-0.373057,2023-06-03,31.205746914010383,76.311350886233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.311350886233,31.205746914010383]}"
20230603T052649_20230603T053112_T43RFQ_44_0,3668,2818,1672,2124,1985,4353,0.37361944,-0.3441408,2023-06-03,31.037644558553804,76.49596073570072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49596073570072,31.037644558553804]}"
20230606T053649_20230606T054202_T43RFQ_30_0,2921,2068,1611,1822,1614,4316,0.45564923,-0.4063213,2023-06-06,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230606T053649_20230606T054202_T43RFQ_39_0,3090,2545,1723,1881,1808,3530,0.32259274,-0.30474958,2023-06-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230606T053649_20230606T054202_T43RFQ_41_0,3424,2586,1532,1798,1650,3902,0.4056196,-0.3691228,2023-06-06,31.205746914010383,76.311350886233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.311350886233,31.205746914010383]}"
20230606T053649_20230606T054202_T43RFQ_44_0,3539,2733,1720,2066,1914,4160,0.3697728,-0.33633152,2023-06-06,31.037644558553804,76.49596073570072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49596073570072,31.037644558553804]}"
20230606T053649_20230606T054202_T43SER_13_0,2956,2203,1381,1610,1481,3462,0.40076876,-0.36514196,2023-06-06,31.69812573610165,75.9582074110703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9582074110703,31.69812573610165]}"
20230606T053649_20230606T054202_T43SER_18_0,4037,3873,1754,2142,2162,3408,0.22369838,-0.22810811,2023-06-06,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230606T053649_20230606T054202_T43SER_36_0,2981,2246,1457,1698,1574,3372,0.36352608,-0.33017752,2023-06-06,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230606T053649_20230606T054202_T43SER_42_0,3695,3064,1604,1820,1872,3532,0.30717987,-0.31988043,2023-06-06,31.94451343265653,75.81453890082388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81453890082388,31.94451343265653]}"
20230608T052651_20230608T053650_T43REP_39_0,5479,4635,2230,2656,3148,4740,0.20182556,-0.28177392,2023-06-08,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230608T052651_20230608T053650_T43REQ_23_0,4159,3830,1446,1780,1810,3604,0.33136314,-0.33878157,2023-06-08,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230608T052651_20230608T053650_T43RFP_15_0,3294,2408,1648,2022,1734,5192,0.49927807,-0.43942335,2023-06-08,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230608T052651_20230608T053650_T43RFP_48_0,3102,2245,1446,1766,1546,4156,0.45773414,-0.40357986,2023-06-08,30.406597950677337,76.41025857349862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.41025857349862,30.406597950677337]}"
20230608T052651_20230608T053650_T43RFQ_30_0,4101,3006,1608,2166,2134,5152,0.41421905,-0.40803498,2023-06-08,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230608T052651_20230608T053650_T43RFQ_39_0,5485,4655,2248,2666,3158,4756,0.20192064,-0.28159526,2023-06-08,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230608T052651_20230608T053650_T43RFQ_41_0,4002,2966,1493,1896,1786,4608,0.44135126,-0.41697416,2023-06-08,31.205746914010383,76.311350886233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.311350886233,31.205746914010383]}"
